,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,rFunAmt_AI,rTotPay_AI,rRevBal_AI,rAPay_AI,pdi,pdi_LSFT,gdp,gdp_LSFT,3yr_rate,3yr_LSFT,cc_rate,unemp,unemp_LSFT,spread,loan_status,trueloan_status,predloan_status
423,4375,36,14.09,149.72,4.0,MORTGAGE,50000.0,Source Verified,debt_consolidation,0.3707328,0.0,0.0,10.0,0.0,5842,53.1,0.0875,0.1077984,0.11684,0.0359328,36979.76333,84.30153835,51854.29692,-124.6600586,0.0035,-5.33e-05,0.118966667,0.065,-0.000906593,1.6225,Paid,1,0
424,2500,36,6.92,77.11,6.0,OWN,31577.0,Not Verified,car,0.111403607056,0.0,1.0,5.0,0.0,2927,41.8,0.0791715489122,0.0879108211673,0.0926940494664,0.0293036070558,31786.29167,67.76153857,37231.3558,107.7268627,0.0128,-0.000500549,0.1343,0.105,-0.000868132,3.251,Paid,1,1
425,5000,36,7.9,156.46,5.0,MORTGAGE,56000.0,Verified,debt_consolidation,0.128527142857,0.0,1.0,11.0,0.0,15001,28.6,0.0892857142857,0.100581428571,0.267875,0.0335271428571,41506.5675,188.9064286,55525.39279,149.2812176,0.0039,-0.000159341,0.120233333,0.106,-0.001423077,1.5245,Paid,1,1
426,17950,60,12.98,408.24,15.0,MORTGAGE,140000.0,Verified,moving,0.077592,0.0,1.0,6.0,0.0,78,0.2,0.128214285714,0.17496,0.000557142857143,0.034992,38412.535,79.075,53709.43931,200.4487765,0.0099,-0.000776374,0.134366667,0.121,-0.000197802,2.8955,Paid,1,0
427,2100,36,15.31,73.12,15.0,RENT,45500.0,Not Verified,credit_card,0.243184395604,0.0,0.0,12.0,0.0,13692,58.0,0.0461538461538,0.0578531868132,0.300923076923,0.0192843956044,33352.3425,42.22224352,40481.35468,-2.189652033,0.0035,-5.33e-05,0.118966667,0.077,-0.000582418,1.6225,Paid,1,0
428,2000,36,12.8,67.2,0.5,OWN,10000.0,Not Verified,credit_card,0.11544,1.0,0.0,2.0,0.0,571,61.9,0.2,0.24192,0.0571,0.08064,30943.92,80.755,43277.70826,-23.49232745,0.0482,-6.59e-05,0.135466667,0.051,-5.49e-05,0.0415,Paid,1,0
429,11000,36,9.32,351.42,7.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,0.111156,0.0,0.0,6.0,0.0,7264,20.8,0.122222222222,0.140568,0.0807111111111,0.046856,41127.015,75.7995833,57000.48139,-103.7183652,0.0113,-0.000948901,0.126566667,0.078,0.001467033,2.3505,Paid,1,1
430,4200,36,14.09,143.73,2.0,RENT,90000.0,Not Verified,debt_consolidation,0.167564,1.0,3.0,17.0,0.0,7904,44.0,0.0466666666667,0.057492,0.0878222222222,0.019164,46213.79,48.08258236,55981.53082,17.17148918,0.0036,-4.34e-05,0.1188,0.066,-0.000181319,1.5575,Paid,1,0
431,11300,36,12.17,376.24,8.0,RENT,33600.0,Not Verified,debt_consolidation,0.373971428571,0.0,1.0,9.0,0.0,12102,49.0,0.33630952381,0.403114285714,0.360178571429,0.134371428571,30568.73083,73.05878209,43176.2625,165.9844817,0.0313,-0.001131868,0.126566667,0.047,-0.000631868,0.9485,Paid,1,0
432,4800,36,13.11,161.99,1.0,RENT,60000.0,Not Verified,other,0.253598,0.0,1.0,8.0,0.0,17944,91.6,0.08,0.097194,0.299066666667,0.032398,39968.93667,111.8514103,55072.5198,267.7275959,0.0038,-0.000834615,0.1234,0.096,-0.00017033,1.816,Paid,1,0
433,9500,36,13.11,320.6,15.0,MORTGAGE,50000.0,Not Verified,credit_card,0.191444,0.0,1.0,6.0,0.0,15968,60.5,0.19,0.230832,0.31936,0.076944,46363.47,78.81322808,56396.56781,48.60480731,0.0034,-3.79e-05,0.119266667,0.067,-3.3e-05,1.497,Paid,1,0
434,19000,36,7.9,594.52,15.0,MORTGAGE,62000.0,Not Verified,debt_consolidation,0.212668387097,0.0,2.0,18.0,0.0,43617,37.4,0.306451612903,0.34520516129,0.7035,0.115068387097,41316.19,114.7533608,48805.19721,106.8834009,0.0037,-6.15e-05,0.119033333,0.095,-0.001467033,1.5585,Paid,1,1
435,11775,36,13.49,399.54,1.0,RENT,44400.0,Not Verified,credit_card,0.239083783784,0.0,0.0,18.0,0.0,13634,82.1,0.265202702703,0.323951351351,0.307072072072,0.107983783784,37128.85333,80.34076912,38888.0298,27.25137143,0.0039,-0.000792308,0.123533333,0.09,-0.001148352,1.9595,Paid,1,0
436,10000,36,6.03,304.36,15.0,MORTGAGE,110000.0,Verified,small_business,0.256802909091,0.0,1.0,9.0,0.0,3756,8.2,0.0909090909091,0.0996087272727,0.0341454545455,0.0332029090909,35456.085,104.3185897,45712.53315,44.46416467,0.0043,-0.000497253,0.121533333,0.114,-0.001461538,1.9825,Paid,1,1
437,15000,36,9.63,481.42,5.0,RENT,42900.0,Not Verified,credit_card,0.239562937063,0.0,0.0,9.0,0.0,4963,15.8,0.34965034965,0.403988811189,0.115687645688,0.134662937063,37349.2,-49.889565,51699.04854,-319.8285047,0.0139,-0.001648352,0.1332,0.106,0.003835165,3.1555,Paid,1,1
438,10000,36,12.12,332.72,15.0,MORTGAGE,48000.0,Not Verified,credit_card,0.23468,0.0,0.0,9.0,0.0,19702,80.1,0.208333333333,0.24954,0.410458333333,0.08318,33457.95833,58.35385527,43932.65489,113.2034047,0.0039,-0.000298901,0.1206,0.09,-0.001395604,1.657,Paid,1,0
439,12000,36,8.9,381.04,5.0,RENT,65000.0,Not Verified,wedding,0.173145846154,0.0,0.0,3.0,0.0,2167,45.1,0.184615384615,0.211037538462,0.0333384615385,0.0703458461538,38367.47333,179.4728205,53990.94177,230.5413142,0.0039,-0.000792308,0.123533333,0.069,-0.000598901,1.9595,Paid,1,0
440,4650,36,8.49,146.77,15.0,MORTGAGE,85000.0,Not Verified,home_improvement,0.249020470588,1.0,0.0,21.0,1.0,6692,19.5,0.0547058823529,0.0621614117647,0.0787294117647,0.0207204705882,50984.6375,123.7235989,65037.6903,21.68116247,0.0071,0.000100549,0.126866667,0.09,-8.24e-05,3.073,Paid,1,1
441,12500,36,7.29,387.63,15.0,MORTGAGE,63550.0,Not Verified,debt_consolidation,0.147795279308,0.0,0.0,11.0,0.0,13300,47.0,0.196695515342,0.219585837923,0.209284028324,0.0731952793076,31849.88333,66.57014637,37394.30011,86.38912885,0.0117,-0.00035,0.1325,0.099,-0.000406593,3.328,Paid,1,1
442,10250,36,5.42,309.14,15.0,MORTGAGE,80000.0,Not Verified,debt_consolidation,0.160471,0.0,0.0,13.0,0.0,8160,9.4,0.128125,0.139113,0.102,0.046371,46373.26,122.7474359,62492.92669,115.9615694,0.0121,-0.000131319,0.1307,0.072,-0.000582418,3.3115,Paid,1,1
443,10000,36,11.14,328.06,5.0,RENT,92340.0,Verified,debt_consolidation,0.121032878493,0.0,0.0,5.0,1.0,1489,12.9,0.108295429933,0.127898635478,0.016125189517,0.0426328784925,41645.985,90.9858333,56505.74012,173.8260944,0.0039,-4.78e-05,0.119133333,0.102,-0.001368132,1.808,Paid,1,0
444,12000,36,12.12,399.26,15.0,RENT,61000.0,Not Verified,debt_consolidation,0.29254295082,0.0,0.0,13.0,0.0,12353,81.8,0.196721311475,0.235628852459,0.202508196721,0.0785429508197,48338.1875,122.0026648,59113.63998,185.5315327,0.0037,-1.37e-05,0.1195,0.093,0.000450549,1.4105,Paid,1,0
445,10000,36,15.8,350.59,15.0,OWN,51300.0,Verified,debt_consolidation,0.127809356725,0.0,3.0,4.0,0.0,8708,65.0,0.194931773879,0.246028070175,0.169746588694,0.0820093567251,41671.5175,155.4946612,56467.03877,187.2208309,0.0037,-6.15e-05,0.119033333,0.097,-0.001247253,1.5585,Paid,1,0
446,11000,36,14.09,376.44,6.0,MORTGAGE,34000.0,Not Verified,debt_consolidation,0.307561176471,1.0,1.0,10.0,0.0,17581,75.8,0.323529411765,0.398583529412,0.517088235294,0.132861176471,32448.42917,32.88891022,42997.2939,-79.27168797,0.0035,-5.33e-05,0.118966667,0.067,-0.000565934,1.6225,Paid,1,0
447,8000,36,11.49,263.78,5.0,MORTGAGE,100000.0,Not Verified,home_improvement,0.1580536,0.0,0.0,8.0,0.0,7557,33.1,0.08,0.0949608,0.07557,0.0316536,37523.04,186.0891666,52761.16012,301.8843462,0.0068,0.000102198,0.124833333,0.083,-0.000164835,2.9165,Paid,1,1
448,9450,36,18.49,343.97,0.5,RENT,36000.0,Verified,small_business,0.175356666667,0.0,1.0,5.0,0.0,7039,78.2,0.2625,0.34397,0.195527777778,0.114656666667,45511.73667,87.33710626,68019.18042,359.9400844,0.0036,-4.34e-05,0.1188,0.077,-0.000659341,1.5575,Paid,1,0
449,2300,36,6.76,70.77,15.0,RENT,34416.0,Source Verified,debt_consolidation,0.0867757322176,0.0,0.0,6.0,0.0,1395,8.0,0.0668293816829,0.0740271966527,0.0405334728033,0.0246757322176,42737.395,98.72188637,62401.70225,256.6874999,0.0078,-0.000458242,0.1359,0.084,-0.000208791,2.543,Paid,1,1
450,3850,36,5.42,116.12,15.0,MORTGAGE,55000.0,Not Verified,home_improvement,0.260735272727,0.0,0.0,19.0,0.0,2600,12.9,0.07,0.0760058181818,0.0472727272727,0.0253352727273,32040.65833,63.94908407,37845.69786,55.98556407,0.0071,0.000100549,0.126866667,0.106,-0.000148352,3.073,Paid,1,1
451,10000,36,13.11,337.47,6.0,RENT,24000.0,Verified,debt_consolidation,0.410735,0.0,2.0,13.0,0.0,13619,64.9,0.416666666667,0.506205,0.567458333333,0.168735,33356.77667,73.42325088,43673.32596,103.2786107,0.0051,-0.000652747,0.122466667,0.093,-0.000615385,2.018,Paid,1,0
452,12675,36,14.33,435.24,4.0,RENT,41058.0,Source Verified,debt_consolidation,0.399307365191,0.0,1.0,9.0,0.0,14246,83.8,0.308709630279,0.381622095572,0.346972575381,0.127207365191,43508.465,96.97269231,54283.36309,57.16613533,0.0037,-6.15e-05,0.119033333,0.056,-0.000412088,1.5585,Paid,1,0
453,9250,36,8.9,293.72,15.0,OWN,26769.6,Verified,debt_consolidation,0.458865770127,0.0,0.0,13.0,0.0,24405,40.9,0.345541210926,0.394997310382,0.911668459745,0.131665770127,34460.24,87.24230769,44857.33996,23.93164192,0.0036,-4.34e-05,0.1188,0.087,-0.000807692,1.5575,Paid,1,0
454,4200,36,15.21,146.03,0.5,RENT,21000.0,Verified,credit_card,0.203445714286,0.0,1.0,5.0,0.0,4843,53.2,0.2,0.250337142857,0.230619047619,0.0834457142857,35341.10833,43.27538918,45204.5442,86.21108918,0.0074,-0.000545604,0.1354,0.075,-0.00043956,2.339,Paid,1,0
455,12000,36,13.11,404.97,8.0,RENT,52000.0,Not Verified,debt_consolidation,0.208554615385,0.0,0.0,14.0,0.0,12905,47.4,0.230769230769,0.280363846154,0.248173076923,0.0934546153846,48829.38083,184.8650181,65267.34361,231.7439185,0.0039,-0.000159341,0.120233333,0.069,-0.000582418,1.5245,Paid,1,0
456,20000,36,6.54,613.35,0.5,RENT,90000.0,Verified,credit_card,0.14288,0.0,2.0,8.0,0.0,14328,29.8,0.222222222222,0.24534,0.1592,0.08178,45969.51,100.925,61313.80209,191.0081179,0.0103,-0.00071044,0.134333333,0.085,-0.001247253,3.1915,Paid,1,1
457,10000,36,11.14,328.06,15.0,RENT,37000.0,Verified,debt_consolidation,0.411597837838,0.0,0.0,8.0,0.0,11025,79.9,0.27027027027,0.319193513514,0.297972972973,0.106397837838,36118.585,109.4248901,47464.76383,136.7486956,0.0037,-1.37e-05,0.1195,0.072,-0.001159341,1.4105,Paid,1,0
458,6000,36,8.9,190.52,15.0,MORTGAGE,100000.0,Not Verified,debt_consolidation,0.1162624,0.0,1.0,5.0,0.0,8810,69.9,0.06,0.0685872,0.0881,0.0228624,39260.16667,94.1478756,65915.77149,116.3330639,0.0039,-0.000614286,0.1236,0.067,-0.000857143,2.0945,Paid,1,1
459,20000,36,14.33,686.77,2.0,RENT,75000.0,Verified,debt_consolidation,0.3078832,0.0,0.0,11.0,0.0,14750,48.4,0.266666666667,0.3296496,0.196666666667,0.1098832,41663.00667,135.8140019,56813.75981,197.9975919,0.0036,-4.34e-05,0.1188,0.095,-0.00139011,1.5575,Paid,1,0
460,4950,36,13.11,167.05,5.0,OWN,18000.0,Verified,debt_consolidation,0.456666666667,1.0,0.0,19.0,0.0,10021,40.4,0.275,0.3341,0.556722222222,0.111366666667,37773.60167,182.4911907,45192.72546,41.35732099,0.0037,-1.37e-05,0.1195,0.053,-0.000631868,1.4105,Paid,1,0
461,4000,36,9.45,128.04,5.0,MORTGAGE,61200.0,Not Verified,home_improvement,0.0882058823529,0.0,4.0,17.0,0.0,7587,11.8,0.0653594771242,0.0753176470588,0.123970588235,0.0251058823529,32754.75,185.8962363,41867.90664,249.735127,0.018,-0.002522527,0.122733333,0.033,-0.000752747,1.955,Paid,1,0
462,13575,36,11.71,449.01,2.0,RENT,44000.0,Not Verified,debt_consolidation,0.365157272727,0.0,0.0,6.0,0.0,20900,85.7,0.308522727273,0.367371818182,0.475,0.122457272727,33306.18583,82.55621791,43543.6615,98.12675269,0.0038,-0.000834615,0.1234,0.097,-0.000461538,1.816,Paid,1,0
463,1000,36,6.99,30.88,1.0,MORTGAGE,52000.0,Source Verified,other,0.179726153846,0.0,0.0,6.0,0.0,9525,23.1,0.0192307692308,0.0213784615385,0.183173076923,0.00712615384615,39584.24917,74.45143769,47756.27967,28.93482445,0.0071,0.000100549,0.126866667,0.105,-0.000131868,3.073,Paid,1,1
464,4750,36,10.99,155.5,6.0,MORTGAGE,123000.0,Not Verified,debt_consolidation,0.259070731707,0.0,0.0,11.0,0.0,60362,94.3,0.0386178861789,0.045512195122,0.49074796748,0.0151707317073,37541.86,11.77142857,51787.9834,-34.01162071,0.0151,1.15e-05,0.1412,0.126,0.001714286,3.5855,Paid,1,1
465,10000,36,14.65,344.95,0.5,MORTGAGE,350000.0,Source Verified,small_business,0.0408268571429,0.0,2.0,11.0,0.0,13888,58.1,0.0285714285714,0.0354805714286,0.03968,0.0118268571429,44322.47833,120.1323672,63250.37085,82.00825786,0.0035,-0.000238462,0.123066667,0.083,-0.000153846,2.0555,Paid,1,0
466,20000,36,7.62,623.23,5.0,MORTGAGE,80000.0,Not Verified,home_improvement,0.1155845,0.0,1.0,10.0,0.0,42131,7.6,0.25,0.2804535,0.5266375,0.0934845,41688.53917,183.9222803,55773.59669,165.9571234,0.0037,-1.37e-05,0.1195,0.104,-0.001043956,1.4105,Paid,1,1
467,16000,36,10.99,523.75,15.0,OWN,98000.0,Not Verified,debt_consolidation,0.165732653061,0.0,1.0,8.0,0.0,12331,50.7,0.163265306122,0.192397959184,0.125826530612,0.0641326530612,38169.14,209.8633334,48205.52265,229.9376187,0.0068,0.000102198,0.124833333,0.068,-0.000423077,2.9165,Paid,1,0
468,15000,36,13.79,511.14,4.0,RENT,45000.0,Verified,home_improvement,0.203504,0.0,0.0,8.0,0.0,14244,29.6,0.333333333333,0.408912,0.316533333333,0.136304,41179.67917,70.4606411,56926.93667,-108.1096996,0.0137,-0.001068132,0.1297,0.083,0.002313187,2.6875,Paid,1,0
469,6000,36,11.83,198.81,9.0,OWN,50500.0,Not Verified,debt_consolidation,0.126841980198,0.0,3.0,7.0,0.0,16721,74.6,0.118811881188,0.141725940594,0.331108910891,0.047241980198,30671.25,7.787728956,35631.58179,-65.63993302,0.0146,0.000103846,0.136366667,0.117,0.004554945,3.2575,Paid,1,0
470,19200,36,15.8,673.13,6.0,MORTGAGE,117100.0,Verified,debt_consolidation,0.413080017079,0.0,4.0,8.0,0.0,56234,56.4,0.163962425278,0.206940051238,0.480222032451,0.0689800170794,39372.10667,95.87871813,48788.87006,11.39473599,0.0037,-1.37e-05,0.1195,0.059,-0.000274725,1.4105,Paid,1,0
471,4800,36,5.79,145.57,3.0,MORTGAGE,22800.0,Source Verified,other,0.334015789474,0.0,1.0,6.0,0.0,1664,14.5,0.210526315789,0.229847368421,0.0729824561404,0.0766157894737,30748.63,51.41958341,36047.8588,95.82947945,0.0103,-0.00071044,0.134333333,0.113,-0.000917582,3.1915,Paid,1,1
472,15000,36,18.25,544.17,3.0,RENT,61284.0,Not Verified,debt_consolidation,0.325253749755,0.0,0.0,22.0,0.0,13034,59.8,0.244762091247,0.319661249266,0.212681939821,0.106553749755,39977.43,129.1658974,48633.64086,180.393292,0.0039,-0.000792308,0.123533333,0.074,-0.000527473,1.9595,Paid,1,0
473,14000,36,12.12,465.81,3.0,RENT,50100.0,Not Verified,debt_consolidation,0.335671257485,0.0,0.0,10.0,0.0,13304,47.7,0.279441117764,0.334713772455,0.265548902196,0.111571257485,43453.13,78.69576923,54174.46783,41.45791456,0.0036,-4.34e-05,0.1188,0.054,-0.000576923,1.5575,Paid,1,0
474,12000,36,12.69,402.54,8.0,RENT,69500.0,Source Verified,debt_consolidation,0.232503309353,0.0,0.0,9.0,0.0,19125,90.2,0.172661870504,0.208509928058,0.275179856115,0.0695033093525,37172.43,73.4475,39064.36723,50.66887665,0.0036,-0.000841758,0.123466667,0.09,-0.001241758,1.7975,Paid,1,0
475,12000,36,12.12,399.26,15.0,MORTGAGE,84854.0,Verified,debt_consolidation,0.212763101327,0.0,0.0,14.0,0.0,18276,53.5,0.141419379169,0.169389303981,0.215381714474,0.056463101327,39546.56083,163.2161445,55099.31554,190.0893725,0.0037,-1.37e-05,0.1195,0.069,-0.00071978,1.4105,Paid,1,0
476,10000,36,15.81,350.64,15.0,MORTGAGE,43000.0,Source Verified,debt_consolidation,0.392253023256,0.0,1.0,10.0,0.0,27359,89.1,0.232558139535,0.293559069767,0.636255813953,0.0978530232558,41506.5675,188.9064286,55525.39279,149.2812176,0.0039,-0.000159341,0.120233333,0.106,-0.001423077,1.5245,Paid,1,0
477,2700,36,13.49,91.62,2.0,RENT,35004.0,Verified,other,0.166808981831,0.0,0.0,4.0,0.0,884,80.4,0.0771340418238,0.0942269454919,0.0252542566564,0.0314089818306,44469.5675,122.5829853,63563.63308,96.93102154,0.0047,-0.000387912,0.123333333,0.082,-0.000214286,2.009,Paid,1,0
478,13000,36,18.49,473.19,5.0,MORTGAGE,56000.0,Verified,debt_consolidation,0.366697857143,0.0,2.0,12.0,0.0,18419,56.2,0.232142857143,0.304193571429,0.328910714286,0.101397857143,36047.73333,103.104597,44286.3822,66.42676143,0.0036,-4.34e-05,0.1188,0.062,-0.001005495,1.5575,Paid,1,0
479,14400,60,10.37,308.59,15.0,OWN,30000.0,Source Verified,debt_consolidation,0.349436,0.0,2.0,9.0,0.0,3587,5.6,0.48,0.61718,0.119566666667,0.123436,33873.91,50.60125,42432.99236,24.2478144,0.0103,-0.00071044,0.134333333,0.098,-0.000747253,3.1915,Paid,1,0
480,4000,36,10.25,129.54,6.0,RENT,26000.0,Not Verified,other,0.0782876923077,0.0,0.0,3.0,0.0,1495,49.8,0.153846153846,0.179363076923,0.0575,0.0597876923077,37423.2825,51.69301286,45161.93873,84.27720016,0.014,2.42e-05,0.1426,0.095,0.000818681,3.5035,Paid,1,0
481,13850,36,11.14,454.36,5.0,MORTGAGE,45000.0,Not Verified,debt_consolidation,0.269662666667,0.0,0.0,9.0,0.0,8440,48.0,0.307777777778,0.363488,0.187555555556,0.121162666667,45511.73667,87.33710626,68019.18042,359.9400844,0.0036,-4.34e-05,0.1188,0.077,-0.000659341,1.5575,Paid,1,0
482,2500,36,11.14,82.02,2.0,MORTGAGE,51999.0,Verified,debt_consolidation,0.0521280563088,0.0,0.0,6.0,0.0,135,9.0,0.0480778476509,0.0567841689263,0.00259620377315,0.0189280563088,40923.34,135.13,49219.63638,96.28501824,0.0033,-9.78e-05,0.119866667,0.086,4.95e-05,1.4605,Paid,1,0
483,16000,36,12.12,532.35,0.5,MORTGAGE,90000.0,Verified,credit_card,0.23778,0.0,1.0,12.0,1.0,18728,72.0,0.177777777778,0.21294,0.208088888889,0.07098,40873.76,63.4333333,49539.2256,65.77153967,0.0039,-4.78e-05,0.119133333,0.088,-6.59e-05,1.808,Paid,1,0
484,15000,36,7.9,469.36,4.0,RENT,34000.0,Verified,debt_consolidation,0.400356470588,0.0,0.0,7.0,0.0,1219,7.4,0.441176470588,0.496969411765,0.0358529411765,0.165656470588,37390.31333,45.54617198,39483.03979,93.10531258,0.0039,-0.000159341,0.120233333,0.09,-0.001923077,1.5245,Paid,1,1
485,13200,36,13.11,445.46,7.0,MORTGAGE,90000.0,Not Verified,credit_card,0.312894666667,0.0,2.0,23.0,1.0,9259,33.7,0.146666666667,0.178184,0.102877777778,0.0593946666667,37958.84083,114.4651555,48014.48994,136.1887646,0.0037,-1.37e-05,0.1195,0.069,0.000126374,1.4105,Paid,1,0
486,9000,36,7.62,280.46,0.5,MORTGAGE,75000.0,Verified,debt_consolidation,0.3102736,0.0,0.0,12.0,0.0,20116,43.7,0.12,0.1346208,0.268213333333,0.0448736,43619.135,123.3726923,54501.1536,78.46501824,0.0037,-1.37e-05,0.1195,0.062,-0.000406593,1.4105,Paid,1,1
487,4000,36,6.62,122.82,1.0,RENT,30000.0,Verified,credit_card,0.255928,0.0,1.0,10.0,0.0,3934,46.3,0.133333333333,0.147384,0.131133333333,0.049128,34161.605,107.5733333,41787.12614,180.0510821,0.0036,-0.000841758,0.123466667,0.098,-0.001873626,1.7975,Paid,1,0
488,9900,36,12.12,329.39,4.0,MORTGAGE,86000.0,Not Verified,debt_consolidation,0.103761395349,0.0,2.0,7.0,0.0,20623,59.4,0.11511627907,0.137884186047,0.239802325581,0.0459613953488,41663.00667,135.8140019,56813.75981,197.9975919,0.0036,-4.34e-05,0.1188,0.095,-0.00139011,1.5575,Paid,1,0
489,20000,36,6.03,608.72,6.0,MORTGAGE,85000.0,Verified,credit_card,0.209936941176,0.0,0.0,10.0,0.0,226081,46.1,0.235294117647,0.257810823529,2.65977647059,0.0859369411765,48488.91,49.36875,64893.64567,64.6176894,0.0039,-4.78e-05,0.119133333,0.076,-0.000258242,1.808,Paid,1,0
490,10000,36,10.0,322.68,5.0,RENT,29000.0,Source Verified,debt_consolidation,0.320522758621,0.0,1.0,11.0,0.0,8868,48.7,0.344827586207,0.400568275862,0.305793103448,0.133522758621,38697.885,102.925,53503.88569,194.0210879,0.0128,-0.000500549,0.1343,0.122,-6.04e-05,3.251,Paid,1,0
491,10000,36,10.99,327.34,15.0,MORTGAGE,140000.0,Verified,home_improvement,0.252857714286,0.0,0.0,9.0,0.0,3199,91.4,0.0714285714286,0.0841731428571,0.02285,0.0280577142857,45266.38083,109.5658423,55437.42576,75.5946767,0.0071,0.000100549,0.126866667,0.076,-0.000362637,3.073,Paid,1,0
492,7000,36,17.77,252.26,5.0,RENT,60000.0,Not Verified,moving,0.130552,0.0,1.0,8.0,0.0,5523,93.6,0.116666666667,0.151356,0.09205,0.050452,45793.37,147.0891666,66503.30657,311.7480079,0.0033,-9.78e-05,0.119866667,0.089,0.000456044,1.4605,Paid,1,0
493,2800,36,16.29,98.85,1.0,RENT,50000.0,Not Verified,car,0.099824,0.0,3.0,2.0,0.0,480,16.0,0.056,0.071172,0.0096,0.023724,40552.13583,113.1530126,55749.82247,229.7679381,0.0037,-1.37e-05,0.1195,0.092,-0.000664835,1.4105,Paid,1,0
494,6000,36,8.9,190.52,15.0,RENT,67000.0,Source Verified,credit_card,0.233622985075,0.0,0.0,10.0,0.0,29251,84.8,0.089552238806,0.102368955224,0.436582089552,0.0341229850746,41266.17,144.4025549,54349.42497,112.4969448,0.0039,-0.000298901,0.1206,0.053,-0.000725275,1.657,Paid,1,0
495,16000,36,7.49,497.63,6.0,OWN,72000.0,Source Verified,debt_consolidation,0.335138333333,0.0,0.0,6.0,0.0,5372,79.0,0.222222222222,0.248815,0.0746111111111,0.0829383333333,42120.89,129.1166666,53398.32216,3.713863407,0.0068,0.000102198,0.124833333,0.067,-0.000340659,2.9165,Paid,1,1
496,6300,36,11.14,206.68,0.5,OWN,28500.0,Not Verified,debt_consolidation,0.262223157895,0.0,0.0,13.0,0.0,14557,79.5,0.221052631579,0.261069473684,0.510771929825,0.0870231578947,37390.84,37.49574181,39772.94536,107.6030969,0.0034,-3.79e-05,0.119266667,0.083,-0.000747253,1.497,Paid,1,0
497,6500,36,5.42,196.04,6.0,MORTGAGE,480000.0,Source Verified,home_improvement,0.005801,0.0,0.0,7.0,0.0,1917,19.6,0.0135416666667,0.014703,0.00399375,0.004901,36406.505,136.1516666,51232.98178,198.4265885,0.0103,-0.00071044,0.134333333,0.083,-0.000324176,3.1915,Paid,1,1
498,7500,36,13.43,254.27,7.0,MORTGAGE,28800.0,Source Verified,debt_consolidation,0.243445833333,0.0,2.0,12.0,0.0,4776,28.1,0.260416666667,0.3178375,0.165833333333,0.105945833333,38697.885,102.925,53503.88569,194.0210879,0.0128,-0.000500549,0.1343,0.122,-6.04e-05,3.251,Paid,1,0
499,8000,36,14.33,274.71,15.0,MORTGAGE,63000.0,Not Verified,house,0.279525714286,0.0,1.0,10.0,1.0,13800,68.7,0.126984126984,0.156977142857,0.219047619048,0.0523257142857,36961.97667,129.932894,52584.61636,93.28894473,0.0037,-1.37e-05,0.1195,0.074,-5.49e-05,1.4105,Paid,1,0
500,10300,36,10.59,335.22,3.0,RENT,45000.0,Source Verified,other,0.189692,0.0,1.0,6.0,1.0,2639,61.4,0.228888888889,0.268176,0.0586444444444,0.089392,30835.10417,127.9042949,37247.21256,78.65626209,0.0071,0.000100549,0.126866667,0.086,0.000516484,3.073,Paid,1,0
501,12000,36,7.9,375.49,4.0,MORTGAGE,60000.0,Not Verified,credit_card,0.371698,0.0,0.0,16.0,0.0,10665,31.8,0.2,0.225294,0.17775,0.075098,39372.10667,95.87871813,48788.87006,11.39473599,0.0037,-1.37e-05,0.1195,0.059,-0.000274725,1.4105,Paid,1,1
502,8875,36,12.12,295.29,1.0,RENT,32000.0,Not Verified,debt_consolidation,0.29183375,0.0,0.0,8.0,0.0,6261,83.5,0.27734375,0.33220125,0.19565625,0.11073375,37827.42667,141.3538097,47110.60649,130.117694,0.0036,-4.34e-05,0.1188,0.051,-0.000417582,1.5575,Paid,1,0
503,4000,36,13.11,134.99,5.0,RENT,25000.0,Not Verified,debt_consolidation,0.2533952,0.0,1.0,11.0,0.0,7543,81.1,0.16,0.1943856,0.30172,0.0647952,34248.93417,102.9016026,41771.55608,186.6818659,0.0038,-0.000834615,0.1234,0.096,-0.00167033,1.816,Paid,1,0
504,15000,36,6.03,456.54,15.0,MORTGAGE,120000.0,Verified,debt_consolidation,0.261054,0.0,0.0,24.0,0.0,27558,67.7,0.125,0.136962,0.22965,0.045654,33570.42333,32.00076912,44220.22682,67.90808088,0.0035,-5.33e-05,0.118966667,0.087,-0.000950549,1.6225,Paid,1,1
505,27000,36,19.22,992.72,15.0,MORTGAGE,73000.0,Verified,credit_card,0.316686849315,0.0,1.0,7.0,0.0,20353,92.1,0.369863013699,0.489560547945,0.278808219178,0.163186849315,39380.79333,169.4537821,54846.8976,218.3456949,0.0039,-0.000159341,0.120233333,0.073,-0.001368132,1.5245,Paid,1,0
506,11500,36,14.33,394.89,2.0,RENT,78000.0,Not Verified,debt_consolidation,0.158152307692,0.0,0.0,14.0,0.0,8394,73.6,0.147435897436,0.182256923077,0.107615384615,0.0607523076923,45793.37,147.0891666,66503.30657,311.7480079,0.0033,-9.78e-05,0.119866667,0.089,0.000456044,1.4605,Paid,1,0
